sm_fundcode,sm_schemecode,sm_plancode,sm_optioncode,sm_schdesc,sm_plandesc,sm_optdesc,sm_funddesc,sm_fundtype,sm_opendate,sm_closedt,sm_nature,sm_navsp,sm_loaddetails,sm_NumschCode,sm_NFOStartDt,sm_NFOEndDt,sm_NFOFaceValue,sm_AllotmentDt,sm_MinPurchase,sm_MinAddPurchase,sm_MinSip,sm_refno,sm_category,sm_plnmode,sm_isin,SMF FUNDGROUP,Asset Class,Sub Class,Fund short,AMFI Product Class,NATURE
not editable,not editable,not editable,not editable,editable,editable,editable,editable,,editable,editable,editable,,,,,,,editable,editable,editable,editable,,,,,editable,,,editable,,editable
,,,,Free text,Free text,Free text,Free text,,Date calendar,Date calendar,drop down with predefined value in the column,,,,,,,date calendar,Amount free text- numeric,Amount free text- numeric,Amount free text- numeric,,,,,Alphanumeric free text,,,Free text,,drop down with predefined value in the column
176,MC,DP,R,SUNDARAM MID CAP FUND,REGULAR IDCW,REINVESTMENT,SUNDARAM MID CAP FUND REGULAR IDCW REINVESTMENT,EQUITY,19-07-2002,30-07-2002,Open,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-09 - 1% if Redeemed / Switched out within 12 months from the date of allotment / ",,,,,06-08-2002,100,100,100,176MCDPR,EQUITY,REGULAR,INF903J01199,SELMID,EQUITY,EQUITY_OE,Midcap,Mid Cap Fund,OPEN
176,MC,GP,G,SUNDARAM MID CAP FUND,REGULAR GROWTH,GROWTH,SUNDARAM MID CAP FUND - REGULAR GROWTH,EQUITY,19-07-2002,30-07-2002,Open,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-09 - 1% if Redeemed / Switched out within 12 months from the date of allotment / ",,,,,06-08-2002,100,100,100,176MCGPG,EQUITY,REGULAR,INF903J01173,SELMID,EQUITY,EQUITY_OE,Midcap,Mid Cap Fund,OPEN
176,MG,DP,D,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),REGULAR PLAN HALF YEARLY IDCW,PAYOUT,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - REGULAR PLAN HALF YEARLY IDCW  PAYOUT,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,20-11-2000,100,100,100,176MGDPD,EQUITY,REGULAR,INF173K01957,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,DP,R,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),REGULAR PLAN HALF YEARLY IDCW,REINVESTMENT,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - REGULAR PLAN HALF YEARLY IDCW  REINVESTMENT,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load - NIL,  Exit Load - 1% if redeemed on or before 365 days from the date of allotment.  /  ",,,,,20-11-2000,100,100,100,176MGDPR,EQUITY,REGULAR,INF173K01965,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,DP,S,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),REGULAR PLAN HALF YEARLY IDCW,SWEEP,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - REGULAR PLAN HALF YEARLY IDCW  SWEEP,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,20-11-2000,100,100,100,176MGDPS,EQUITY,REGULAR,INF173K01973,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,GP,G,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),REGULAR GROWTH,GROWTH,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - REGULAR GROWTH,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load - NIL,  Exit Load - 1% if redeemed on or before 365 days from the date of allotment.  /  ",,,,,20-11-2000,100,100,100,176MGGPG,EQUITY,REGULAR,INF173K01940,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,ZD,D,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),DIRECT PLAN HALF YEARLY IDCW,PAYOUT,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - DIRECT PLAN HALF YEARLY IDCW  PAYOUT,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,20-11-2000,100,100,100,176MGZDD,EQUITY,DIRECT,INF173K01FN7,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,ZD,R,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),DIRECT PLAN HALF YEARLY IDCW,REINVESTMENT,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - DIRECT PLAN HALF YEARLY IDCW  REINVESTMENT,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load - NIL,  Exit Load - 1% if redeemed on or before 365 days from the date of allotment.  /  ",,,,,20-11-2000,100,100,100,176MGZDR,EQUITY,DIRECT,INF173K01FO5,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,ZD,S,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),DIRECT PLAN HALF YEARLY IDCW,SWEEP,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - DIRECT PLAN HALF YEARLY IDCW  SWEEP,EQUITY,25-10-2000,01-01-1900,Open,4,"Entry Load Nil, Exit Load: W.E.F Dec 31, 2021 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 daysá / from the date of allotment",,,,,20-11-2000,100,100,100,176MGZDS,EQUITY,DIRECT,INF173K01FP2,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MG,ZG,G,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND),DIRECT GROWTH,GROWTH,SUNDARAM MULTI CAP FUND (FORMERLY KNOWN AS PRINCIPAL MULTI CAP GROWTH FUND) - DIRECT GROWTH,EQUITY,25-10-2000,13-11-2000,Open,4,"Entry Load - NIL,  Exit Load - 1% if redeemed on or before 365 days from the date of allotment.  /  ",,,,,20-11-2000,100,100,100,176MGZGG,EQUITY,DIRECT,INF173K01FQ0,SEF,EQUITY,EQUITY_OE,Multi Cap,Multi Cap Fund,OPEN
176,MM,DG,G,SUNDARAM MONEY MARKET FUND,DIRECT GROWTH,GROWTH,SUNDARAM MONEY MARKET FUND DIRECT GROWTH,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMDGG,DEBT,DIRECT,INF903JA1FR6,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,DM,D,SUNDARAM MONEY MARKET FUND,DIRECT MONTHLY IDCW,PAYOUT,SUNDARAM MONEY MARKET FUND DIRECT MONTHLY IDCW PAYOUT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMDMD,DEBT,DIRECT,INF903JA1FS4,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,DM,R,SUNDARAM MONEY MARKET FUND,DIRECT MONTHLY IDCW,REINVESTMENT,SUNDARAM MONEY MARKET FUND DIRECT MONTHLY IDCW REINVESTMENT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMDMR,DEBT,DIRECT,INF903JA1FX4,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,DQ,D,SUNDARAM MONEY MARKET FUND,DIRECT QUARTERLY IDCW,PAYOUT,SUNDARAM MONEY MARKET FUND DIRECT QUARTERLY IDCW PAYOUT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMDQD,DEBT,DIRECT,INF903JA1FT2,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,DQ,R,SUNDARAM MONEY MARKET FUND,DIRECT QUARTERLY IDCW,REINVESTMENT,SUNDARAM MONEY MARKET FUND DIRECT QUARTERLY IDCW REINVESTMENT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMDQR,DEBT,DIRECT,INF903JA1FY2,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,GP,G,SUNDARAM MONEY MARKET FUND,REGULAR GROWTH,GROWTH,SUNDARAM MONEY MARKET FUND REGULAR GROWTH,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMGPG,DEBT,REGULAR,INF903JA1FJ3,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,MD,D,SUNDARAM MONEY MARKET FUND,REGULAR MONTHLY IDCW,PAYOUT,SUNDARAM MONEY MARKET FUND REGULAR MONTHLY IDCW PAYOUT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMMDD,DEBT,REGULAR,INF903JA1FK1,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,MD,R,SUNDARAM MONEY MARKET FUND,REGULAR MONTHLY IDCW,REINVESTMENT,SUNDARAM MONEY MARKET FUND REGULAR MONTHLY IDCW REINVESTMENT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMMDR,DEBT,REGULAR,INF903JA1FP0,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,QD,D,SUNDARAM MONEY MARKET FUND,REGULAR QUARTERLY IDCW,PAYOUT,SUNDARAM MONEY MARKET FUND REGULAR QUARTERLY IDCW PAYOUT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMQDD,DEBT,REGULAR,INF903JA1FL9,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MM,QD,R,SUNDARAM MONEY MARKET FUND,REGULAR QUARTERLY IDCW,REINVESTMENT,SUNDARAM MONEY MARKET FUND REGULAR QUARTERLY IDCW REINVESTMENT,DEBT,12-09-2018,26-09-2018,Open,4,Entry Load - NIL Exit Load - NIL / ,,,,,26-09-2018,1000,1000,1000,176MMQDR,DEBT,REGULAR,INF903JA1FQ8,MMF,LIQUID,LIQUID,Money Market,Money Market Fund,OPEN
176,MT,AD,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR ANNUAL IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR ANNUAL IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,19-11-1997,5000,500,1000,176MTADD,DEBT,REGULAR,INF903J01FT6,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,AD,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR ANNUAL IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR ANNUAL IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,1000,176MTADR,DEBT,REGULAR,INF903J01FW0,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,B1,B,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT BONUS UNITS,BONUS,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT BONUS UNITS,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,01-01-2013,0,500,0,176MTB1B,DEBT,DIRECT,INF903J01PN8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,B2,B,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL BONUS UNITS,BONUS,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL BONUS UNITS,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,22-03-2004,0,0,0,176MTB2B,DEBT,REGULAR,INF903J01GF3,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,B3,B,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR BONUS UNITS,BONUS,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR BONUS UNITS,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,0,0,0,176MTB3B,DEBT,REGULAR,INF903J01FX8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,D1,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT ANNUAL IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT ANNUAL IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,01-01-2013,5000,500,1000,176MTD1D,DEBT,DIRECT,INF903J01PH0,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,D1,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT ANNUAL IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT ANNUAL IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,01-01-2013,5000,500,1000,176MTD1R,DEBT,DIRECT,INF903J01PM0,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,DG,G,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT GROWTH,GROWTH,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT GROWTH,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,01-01-2013,5000,500,1000,176MTDGG,DEBT,DIRECT,INF903J01PO6,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,DH,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT HALF YEARLY IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT HALF YEARLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,01-01-2013,5000,500,1000,176MTDHD,DEBT,DIRECT,INF903J01PI8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,DH,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT HALF YEARLY IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT HALF YEARLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,01-01-2013,5000,500,1000,176MTDHR,DEBT,DIRECT,INF903J01PJ6,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,DQ,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT QUARTERLY IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT QUARTERLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,01-01-2013,5000,500,1000,176MTDQD,DEBT,DIRECT,INF903J01PK4,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,DQ,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),DIRECT QUARTERLY IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - DIRECT QUARTERLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,01-01-2013,5000,500,1000,176MTDQR,DEBT,DIRECT,INF903J01PL2,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,GP,G,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR GROWTH,GROWTH,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR GROWTH,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,1000,176MTGPG,DEBT,REGULAR,INF903J01FQ2,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,HD,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR HALF YEARLY IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR HALF YEARLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,1000,176MTHDD,DEBT,REGULAR,INF903J01FS8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,HD,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR HALF YEARLY IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR HALF YEARLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,19-11-1997,5000,500,1000,176MTHDR,DEBT,REGULAR,INF903J01FV2,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IA,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL ANNUAL IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL ANNUAL IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,500,176MTIAD,DEBT,REGULAR,INF903J01GB2,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IA,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL ANNUAL IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL ANNUAL IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,19-11-1997,5000,500,500,176MTIAR,DEBT,REGULAR,INF903J01GE6,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IG,G,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL GROWTH,GROWTH,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL GROWTH,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,18-08-2003,5000,500,500,176MTIGG,DEBT,REGULAR,INF903J01FY6,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IH,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL HALF YEARLY IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL HALF YEARLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,19-11-1997,5000,500,500,176MTIHD,DEBT,REGULAR,INF903J01GA4,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IH,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL HALF YEARLY IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL HALF YEARLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,500,176MTIHR,DEBT,REGULAR,INF903J01GD8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IQ,D,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL QUARTERLY IDCW,PAYOUT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL QUARTERLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, W.E.F Sep 8, 2021 Exit Load: Nil / ",,,,,19-11-1997,5000,500,500,176MTIQD,DEBT,REGULAR,INF903J01FZ3,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,IQ,R,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),INSTITUTIONAL QUARTERLY IDCW,REINVESTMENT,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - INSTITUTIONAL QUARTERLY IDCW,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,500,176MTIQR,DEBT,REGULAR,INF903J01GC0,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
176,MT,P1,B,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND),REGULAR PRINCIPAL UNITS,BONUS,SUNDARAM MEDIUM DURATION FUND (FORMERLY KNOWN AS SUNDARAM MEDIUM TERM BOND FUND) - REGULAR PRINCIPAL UNITS,DEBT,16-10-1997,18-11-1997,OPEN,4,"Entry Load Nil, Exit load: w.e.f 24-AUG-12  - 1%  if Redeemed/Switched out within 1 yr from date of allotment NIL - If redeemed / switched out after 1 yr from date of allotment / ",,,,,19-11-1997,5000,500,500,176MTP1B,DEBT,REGULAR,INF903J01FX8,BONSAV,DEBT,DEBT_OE,Med. Term Bond,Medium Duration Fund,OPEN
